time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2014-01-11T08:20:42.100Z,37.6242,-119.044,2.3,0.5,Md,,82.8,0.00898315,0.04,nc,nc72140496,2014-01-13T20:24:04.671Z,"6km WSW of Mammoth Lakes, California",earthquake
2014-01-11T08:16:57.600Z,33.4922,-116.4302,9.8,0.3,Ml,20,154.8,0.02694946,0.13,ci,ci11412818,2014-01-13T17:03:54.364Z,"22km SSW of La Quinta, California",earthquake
2014-01-11T08:16:16.000Z,63.1249,-150.1647,94.9,1.1,ml,,,,0.31,ak,ak11043660,2014-01-11T23:55:16.799Z,"67km WSW of Cantwell, Alaska",earthquake
2014-01-11T08:08:19.600Z,38.839,-122.7843,2.3,0.6,Md,,118.8,0.00898315,0.01,nc,nc72140461,2014-01-11T10:14:04.376Z,"5km WNW of Cobb, California",earthquake
2014-01-11T08:04:32.900Z,18.794,-67.288,6,3.1,Md,23,201.6,0.36381769,0.36,pr,pr14011001,2014-01-11T08:43:03.478Z,"38km NNW of San Antonio, Puerto Rico",earthquake
2014-01-11T07:45:24.900Z,38.8257,-122.7993,3.8,0.4,Md,,100.8,0.00898315,0.04,nc,nc72140446,2014-01-11T09:34:05.034Z,"6km W of Cobb, California",earthquake
2014-01-11T07:45:11.700Z,36.2313,-118.3167,4.2,1.4,Ml,18,136.8,0.27847774,0.21,ci,ci11412810,2014-01-13T17:00:04.569Z,"47km SSW of Lone Pine, California",earthquake
2014-01-11T07:38:34.756Z,39.6607,-119.6947,11.5871,0.14,ml,5,151.2,0.117,0.1052,nn,nn00434009,2014-01-11T17:14:46.000Z,"1km NE of Spanish Springs, Nevada",earthquake
2014-01-11T07:38:18.820Z,36.736,-98.289,5,2.7,ml,,,,1.11,us,usc000m0v1,2014-01-15T07:43:00.000Z,"6km ESE of Cherokee, Oklahoma",earthquake
2014-01-11T07:24:00.415Z,37.4994,-117.0072,1.1938,0.05,ml,5,313,0.422,0.116,nn,nn00434421,2014-01-14T18:23:36.162Z,"30km SE of Goldfield, Nevada",earthquake
2014-01-11T07:22:19.900Z,35.6435,-118.1252,12.6,0.5,Ml,12,162,0.10779783,0.08,ci,ci11412802,2014-01-13T16:55:27.833Z,"15km E of Weldon, California",earthquake
2014-01-11T07:21:19.000Z,60.2297,-152.2086,20.7,1,ml,,,,0.11,ak,ak11043647,2014-01-11T07:26:56.108Z,"41km SE of Redoubt Volcano, Alaska",earthquake
2014-01-11T07:21:08.704Z,39.6621,-119.6949,9.8041,0.22,ml,4,150.3,0.118,0.0192,nn,nn00434008,2014-01-11T17:14:42.000Z,"1km NE of Spanish Springs, Nevada",earthquake
2014-01-11T07:10:46.200Z,38.8145,-122.8202,3.6,0.6,Md,,79.2,0.00898315,0.02,nc,nc72140436,2014-01-11T09:08:02.186Z,"6km NW of The Geysers, California",earthquake
2014-01-11T07:04:46.870Z,39.6666,-119.6899,9.1232,0.09,ml,4,149.03,0.124,0.0873,nn,nn00434004,2014-01-11T17:06:01.645Z,"2km NE of Spanish Springs, Nevada",earthquake
2014-01-11T07:00:07.000Z,63.6263,-147.613,80.8,2.2,ml,,,,0.65,ak,ak11043639,2014-01-11T23:49:35.492Z,"71km ESE of Healy, Alaska",earthquake
2014-01-11T06:49:50.369Z,37.5132,-116.9129,18.6918,0.34,ml,9,286,0.4,0.1444,nn,nn00434404,2014-01-14T17:32:16.815Z,"35km SE of Goldfield, Nevada",earthquake
2014-01-11T06:38:49.800Z,38.8405,-122.8025,2.1,0.7,Md,,133.2,0.01796631,0.02,nc,nc72140426,2014-01-11T08:14:06.285Z,"7km WNW of Cobb, California",earthquake
2014-01-11T06:38:31.500Z,33.664,-116.7447,16,0.7,Ml,26,108,0.05389892,0.13,ci,ci11412794,2014-01-13T16:51:07.400Z,"8km SSW of Idyllwild, California",earthquake
2014-01-11T06:28:48.700Z,46.9463,-112.8788,17.7,1.5,Md,15,198,0.25691817,0.15,mb,mb14679623,2014-01-14T15:31:41.116Z,"15km W of Lincoln, Montana",earthquake
2014-01-11T06:19:32.200Z,18.9803,-64.9169,31,2.9,Md,3,309.6,0.62522744,0.28,pr,pr14011000,2014-01-11T07:30:12.210Z,"69km NNW of Road Town, British Virgin Islands",earthquake
2014-01-11T06:15:56.635Z,39.6622,-119.6936,8.2164,0.31,ml,4,150.57,0.119,0.046,nn,nn00434003,2014-01-11T17:05:58.813Z,"1km NE of Spanish Springs, Nevada",earthquake
2014-01-11T06:15:47.200Z,33.5012,-116.4995,15,0.6,Ml,26,93.6,0.06288207,0.13,ci,ci11412786,2014-01-13T16:46:32.359Z,"17km ESE of Anza, California",earthquake
2014-01-11T06:12:47.498Z,39.6643,-119.6943,12.7539,0.36,ml,4,175.75,0.214,0.0701,nn,nn00434002,2014-01-11T17:05:47.951Z,"2km NNE of Spanish Springs, Nevada",earthquake
2014-01-11T06:10:44.000Z,63.5385,-151.0806,0,1,ml,,,,0.54,ak,ak11042642,2014-01-11T06:17:50.779Z,"107km W of Cantwell, Alaska",earthquake
2014-01-11T06:07:27.000Z,38.8012,-122.8057,2.7,0.3,Md,,219.6,0.00898315,0,nc,nc72140411,2014-01-11T06:22:09.126Z,"5km WNW of The Geysers, California",earthquake
2014-01-11T05:55:02.500Z,38.8402,-122.838,2.7,0.3,Md,,140.4,0.01796631,0.01,nc,nc72140401,2014-01-11T06:22:04.110Z,"9km NW of The Geysers, California",earthquake
2014-01-11T05:40:14.000Z,63.0615,-150.5407,97.3,1.6,ml,,,,0.71,ak,ak11042637,2014-01-11T05:52:41.760Z,"85km NNW of Talkeetna, Alaska",earthquake
2014-01-11T05:34:53.000Z,62.4254,-147.702,41.8,1.3,ml,,,,1.3,ak,ak11042636,2014-01-11T05:37:49.720Z,"92km NE of Sutton-Alpine, Alaska",earthquake
2014-01-11T05:34:18.346Z,39.6594,-119.6961,10.3246,0.23,ml,5,151.57,0.116,0.0993,nn,nn00433959,2014-01-11T06:35:34.278Z,"1km NE of Spanish Springs, Nevada",earthquake
2014-01-11T05:29:12.050Z,39.6594,-119.6908,10.6806,0.33,ml,5,153.05,0.119,0.0863,nn,nn00434001,2014-01-11T17:00:38.000Z,"1km NE of Spanish Springs, Nevada",earthquake
2014-01-11T05:28:03.977Z,39.6602,-119.6952,11.1058,0.33,ml,9,96.61,0.117,0.085,nn,nn00433958,2014-01-11T06:35:26.000Z,"1km NE of Spanish Springs, Nevada",earthquake
2014-01-11T05:24:35.800Z,44.8132,-110.8085,7.3,1,Ml,,108,0.03593261,0.19,uu,uu60051542,2014-01-13T22:42:15.703Z,"28km NE of West Yellowstone, Montana",earthquake
2014-01-11T05:23:51.200Z,38.8223,-122.8017,3.5,1.1,Md,,75.6,0.00898315,0.02,nc,nc72140391,2014-01-11T06:06:02.415Z,"6km W of Cobb, California",earthquake
2014-01-11T05:22:43.937Z,39.6605,-119.6941,10.5174,0.35,ml,7,137.8,0.118,0.1201,nn,nn00433957,2014-01-11T06:30:50.000Z,"1km NE of Spanish Springs, Nevada",earthquake
2014-01-11T05:15:08.300Z,40.3008,-124.5197,19.4,2.8,Md,,234,0.17966306,0.11,nc,nc72140381,2014-01-15T07:21:07.000Z,"37km SW of Ferndale, California",earthquake
2014-01-11T05:10:20.360Z,10.1946,-84.5435,81.23,4.2,mwr,,169,0.413,0.38,us,usc000m0tu,2014-01-11T06:21:36.000Z,"14km NW of San Ramon, Costa Rica",earthquake
2014-01-11T05:08:42.400Z,38.815,-122.8172,2.1,0.4,Md,,79.2,0.00898315,0.04,nc,nc72140371,2014-01-11T05:23:07.821Z,"6km NW of The Geysers, California",earthquake
2014-01-11T05:02:03.638Z,39.6687,-119.6911,8.3789,0.31,ml,5,147.46,0.125,0.1075,nn,nn00434000,2014-01-11T17:00:34.000Z,"2km NNE of Spanish Springs, Nevada",earthquake
2014-01-11T04:58:43.000Z,63.9502,-148.7513,0,1.7,ml,,,,0.63,ak,ak11042629,2014-01-11T05:11:06.011Z,"14km NE of Healy, Alaska",earthquake
2014-01-11T04:50:46.000Z,60.2038,-152.2329,67.8,1.8,ml,,,,0.57,ak,ak11042624,2014-01-11T04:56:23.113Z,"42km SE of Redoubt Volcano, Alaska",earthquake
2014-01-11T04:34:29.670Z,39.6642,-119.6917,8.8828,0.11,ml,3,176.06,0.215,0.0323,nn,nn00433999,2014-01-11T16:55:44.392Z,"2km NE of Spanish Springs, Nevada",earthquake
2014-01-11T04:33:12.280Z,33.6658333,-116.7798333,12.75,0.68,ml,20,96,0.06702,0.11,ci,ci11412778,2014-01-13T16:29:47.610Z,"9km SW of Idyllwild, California",earthquake
2014-01-11T04:27:21.500Z,40.3657,-124.1127,0,0,MbLg,,190.8,0.16169675,0.34,nc,nc72140341,2014-01-11T04:32:07.313Z,"14km S of Rio Dell, California",earthquake
2014-01-11T04:24:57.787Z,39.6666,-119.6916,10.7318,0.1,ml,3,174.87,0.216,0.0455,nn,nn00433998,2014-01-11T16:55:35.373Z,"2km NE of Spanish Springs, Nevada",earthquake
2014-01-11T04:12:57.760Z,37.8507,20.9852,9.22,4.8,mb,,88,1.004,1.05,us,usc000m0t5,2014-01-11T17:14:53.000Z,"10km NE of Zakynthos, Greece",earthquake
2014-01-11T04:12:45.500Z,36.6115,-121.0708,9.6,1.6,Md,,64.8,0.04491576,0.07,nc,nc72140331,2014-01-11T04:28:06.808Z,"30km NE of Soledad, California",earthquake
2014-01-11T04:09:27.300Z,37.4843,-118.8148,4.7,0.4,Md,,162,0.10779783,0.1,nc,nc72140326,2014-01-13T17:51:07.679Z,"22km SE of Mammoth Lakes, California",earthquake
2014-01-11T04:08:23.600Z,33.8327,-117.6857,9.1,1.9,Ml,69,28.8,0.07186522,0.16,ci,ci11412770,2014-01-13T16:27:22.870Z,"11km E of Villa Park, California",earthquake
2014-01-11T03:56:47.210Z,43.6749,139.1514,214.76,4.9,mb,,59,3.38,0.72,us,usc000m0t2,2014-01-11T04:14:46.000Z,"134km NW of Iwanai, Japan",earthquake
2014-01-11T03:56:00.200Z,37.4713,-118.6203,13.3,1.2,Md,,97.2,0.08084838,0.03,nc,nc72140316,2014-01-11T07:26:05.960Z,"19km NW of West Bishop, California",earthquake
2014-01-11T03:53:29.064Z,39.6594,-119.6945,10.5038,1.41,ml,17,56.52,0.117,0.0884,nn,nn00433942,2014-01-11T04:08:34.000Z,"1km NE of Spanish Springs, Nevada",earthquake
2014-01-11T03:46:15.317Z,39.6593,-119.6944,9.6408,0.7,ml,8,97.06,0.117,0.0985,nn,nn00433939,2014-01-11T03:59:22.000Z,"1km NE of Spanish Springs, Nevada",earthquake
2014-01-11T03:38:44.300Z,34.0443,-116.3908,7.6,0.8,Ml,17,111.6,0.02694946,0.13,ci,ci11412762,2014-01-13T16:06:56.929Z,"8km SSE of Yucca Valley, California",earthquake
2014-01-11T03:35:56.200Z,38.8018,-122.8145,2.8,1.6,Md,,86.4,0.00898315,0.03,nc,nc72140296,2014-01-11T04:01:03.860Z,"5km WNW of The Geysers, California",earthquake
2014-01-11T03:32:36.952Z,39.6616,-119.6965,10.7573,0.43,ml,6,97.53,0.117,0.0921,nn,nn00433995,2014-01-11T16:55:27.000Z,"1km NE of Spanish Springs, Nevada",earthquake
2014-01-11T03:30:04.000Z,63.6017,-150.9094,0,0.6,ml,,,,0.2,ak,ak11041592,2014-01-11T03:33:27.216Z,"100km WSW of Healy, Alaska",earthquake
2014-01-11T03:20:16.100Z,38.8178,-122.7948,3.4,1.2,Md,,57.6,0.00898315,0.02,nc,nc72140286,2014-01-11T03:50:02.635Z,"5km NW of The Geysers, California",earthquake
2014-01-11T03:18:52.000Z,60.3882,-142.4386,0,1.4,ml,,,,0.71,ak,ak11041585,2014-01-11T03:25:05.755Z,"35km N of Cape Yakataga, Alaska",earthquake
2014-01-11T03:18:01.417Z,39.661,-119.6961,12.7814,0.96,ml,5,97.39,0.211,0.0595,nn,nn00433937,2014-01-11T03:46:00.000Z,"1km NE of Spanish Springs, Nevada",earthquake
2014-01-11T03:16:41.580Z,39.6622,-119.6923,11.3722,0.04,ml,3,176.95,0.214,0.0278,nn,nn00433936,2014-01-11T03:41:28.000Z,"1km NE of Spanish Springs, Nevada",earthquake
2014-01-11T03:12:55.714Z,38.7571,-119.484,10.4026,0.53,ml,4,152.58,0.168,0.083,nn,nn00434272,2014-01-14T00:14:37.000Z,"12km WSW of Smith Valley, Nevada",earthquake
2014-01-11T03:08:21.682Z,39.6601,-119.6946,10.2815,1.02,ml,8,96.7,0.117,0.0904,nn,nn00433993,2014-01-11T16:50:34.000Z,"1km NE of Spanish Springs, Nevada",earthquake
2014-01-11T03:05:08.339Z,39.6639,-119.6923,8.8598,0.42,ml,5,149.9,0.121,0.0715,nn,nn00433992,2014-01-11T16:45:54.349Z,"2km NE of Spanish Springs, Nevada",earthquake
2014-01-11T03:03:20.451Z,39.66,-119.6953,10.5834,0.18,ml,7,137.84,0.117,0.0988,nn,nn00433991,2014-01-11T16:45:42.000Z,"1km NE of Spanish Springs, Nevada",earthquake
2014-01-11T03:00:59.800Z,37.6327,-118.883,0.8,0.5,Md,,201.6,0.01796631,0.06,nc,nc72140276,2014-01-11T03:22:04.559Z,"8km ESE of Mammoth Lakes, California",earthquake
2014-01-11T02:59:32.800Z,32.7595,-117.3997,16.2,2.5,Ml,35,241.2,0.1527136,0.12,ci,ci11412754,2014-01-13T20:15:15.040Z,"15km SW of La Jolla, California",earthquake
2014-01-11T02:59:01.700Z,19.3325,-155.052,3.1,1.7,Md,,194.4,0.07186522,0.21,hv,hv60619376,2014-01-11T03:02:25.364Z,"20km SW of Leilani Estates, Hawaii",earthquake
2014-01-11T02:58:52.989Z,39.6598,-119.6946,10.4554,0.63,ml,9,96.77,0.117,0.098,nn,nn00433989,2014-01-11T16:41:12.498Z,"1km NE of Spanish Springs, Nevada",earthquake
2014-01-11T02:56:54.468Z,39.661,-119.6958,10.7493,0.46,ml,8,96.32,0.117,0.089,nn,nn00433988,2014-01-11T16:41:06.000Z,"1km NE of Spanish Springs, Nevada",earthquake
2014-01-11T02:55:55.440Z,33.6636667,-116.775,12.36,0.57,ml,19,113,0.06939,0.11,ci,ci11412746,2014-01-13T15:26:01.267Z,"9km SSW of Idyllwild, California",earthquake
2014-01-11T02:54:20.576Z,39.6632,-119.6964,12.3487,0.14,ml,4,176.11,0.212,0.0831,nn,nn00433987,2014-01-11T16:36:33.000Z,"1km NNE of Spanish Springs, Nevada",earthquake
2014-01-11T02:48:28.659Z,39.6614,-119.6945,10.4472,0.29,ml,8,137.49,0.118,0.1006,nn,nn00433934,2014-01-11T03:37:00.654Z,"1km NE of Spanish Springs, Nevada",earthquake
2014-01-11T02:43:31.697Z,39.6643,-119.6927,10.5108,0.16,ml,3,175.92,0.215,0.0117,nn,nn00433933,2014-01-11T03:36:51.000Z,"2km NE of Spanish Springs, Nevada",earthquake
2014-01-11T02:42:34.000Z,61.8428,-149.6055,30.7,1.5,ml,,,,0.63,ak,ak11041570,2014-01-11T02:54:41.820Z,"22km WNW of Fishhook, Alaska",earthquake
2014-01-11T02:38:24.047Z,39.6547,-119.6982,8.9655,0.07,ml,3,180.14,0.208,0.0601,nn,nn00434267,2014-01-13T23:55:37.000Z,"1km NE of Spanish Springs, Nevada",earthquake
2014-01-11T02:36:04.175Z,39.6598,-119.6956,11.2863,0.31,ml,5,151.45,0.116,0.093,nn,nn00433932,2014-01-11T03:32:20.000Z,"1km NE of Spanish Springs, Nevada",earthquake
2014-01-11T02:35:19.600Z,38.816,-111.548,17.9,1.9,Ml,,50.4,0.10779783,0.16,uu,uu60051537,2014-01-13T23:06:55.876Z,"31km ESE of Salina, Utah",earthquake
2014-01-11T02:30:28.559Z,39.664,-119.6926,8.3301,0.17,ml,4,149.79,0.121,0.0562,nn,nn00433986,2014-01-11T16:36:29.000Z,"2km NE of Spanish Springs, Nevada",earthquake
2014-01-11T02:30:13.902Z,39.6632,-119.693,9.5619,0.12,ml,4,150.15,0.12,0.0533,nn,nn00433930,2014-01-11T03:23:18.000Z,"1km NE of Spanish Springs, Nevada",earthquake
2014-01-11T02:28:35.800Z,33.6023,-116.622,17.9,0.3,Ml,14,111.6,0.01796631,0.11,ci,ci11412738,2014-01-13T15:20:41.486Z,"7km NE of Anza, California",earthquake
2014-01-11T02:28:17.708Z,39.6636,-119.6939,9.818,0.25,ml,3,176.15,0.214,0.0428,nn,nn00433929,2014-01-11T03:23:14.000Z,"1km NE of Spanish Springs, Nevada",earthquake
2014-01-11T02:25:48.042Z,39.6618,-119.6953,11.1446,0.72,ml,7,97.71,0.118,0.086,nn,nn00433928,2014-01-11T03:18:41.000Z,"1km NE of Spanish Springs, Nevada",earthquake
2014-01-11T02:23:02.448Z,39.6657,-119.6939,8.4102,0.36,ml,4,148.41,0.121,0.0593,nn,nn00433925,2014-01-11T03:14:05.000Z,"2km NNE of Spanish Springs, Nevada",earthquake
2014-01-11T02:20:52.363Z,39.6608,-119.6961,10.8814,2.67,ml,22,56.67,0.117,0.102,nn,nn00433910,2014-01-11T19:28:08.110Z,"1km NE of Spanish Springs, Nevada",earthquake
2014-01-11T02:19:19.908Z,39.6647,-119.6939,8.5315,0.09,ml,3,175.6,0.214,0.0436,nn,nn00433922,2014-01-11T03:09:38.485Z,"2km NNE of Spanish Springs, Nevada",earthquake
2014-01-11T02:18:19.515Z,39.6583,-119.6971,12.1795,0.25,ml,4,178.48,0.21,0.0676,nn,nn00433921,2014-01-15T00:49:38.000Z,"1km NE of Spanish Springs, Nevada",earthquake
2014-01-11T02:16:58.881Z,39.6667,-119.6934,6.0653,0.03,ml,5,148,0.122,0.079,nn,nn00433920,2014-01-15T00:44:04.648Z,"2km NNE of Spanish Springs, Nevada",earthquake
2014-01-11T02:12:53.647Z,39.6627,-119.6936,9.2619,0.23,ml,3,176.62,0.214,0.0252,nn,nn00433919,2014-01-11T03:05:02.888Z,"1km NE of Spanish Springs, Nevada",earthquake
2014-01-11T02:09:06.500Z,-0.6293,97.3406,25.03,4.6,mb,,61,1.934,0.63,us,usc000m0sd,2014-01-11T02:27:57.000Z,"191km WNW of Sikabaluan, Indonesia",earthquake
2014-01-11T02:07:52.300Z,38.8445,-122.8247,2.7,0.2,Md,,140.4,0.00898315,0.02,nc,nc72140256,2014-01-11T02:55:11.527Z,"9km WNW of Cobb, California",earthquake
2014-01-11T01:59:27.600Z,38.8338,-122.8097,2.6,0.7,Md,,97.2,0.00898315,0.02,nc,nc72140251,2014-01-11T02:45:10.414Z,"7km W of Cobb, California",earthquake
2014-01-11T01:51:48.200Z,38.9653,-111.4157,3.4,2.2,Ml,,50.4,0.18864621,0.25,uu,uu60051527,2014-01-13T22:37:35.656Z,"28km WSW of Ferron, Utah",earthquake
2014-01-11T01:49:05.000Z,60.9821,-150.966,55.2,2.2,ml,,,,0.75,ak,ak11040573,2014-01-11T02:00:59.936Z,"36km NNE of Nikiski, Alaska",earthquake
2014-01-11T01:35:02.550Z,39.6608,-119.6933,10.8632,0,ml,3,177.58,0.213,0.0151,nn,nn00433918,2014-01-11T03:04:59.663Z,"1km NE of Spanish Springs, Nevada",earthquake
2014-01-11T01:31:01.000Z,59.732,-152.9172,20,2.7,ml,,,,1,ak,ak11040566,2014-01-11T23:41:09.801Z,"61km W of Anchor Point, Alaska",earthquake
2014-01-11T01:27:53.921Z,38.5838,-119.5923,7.1564,0.94,ml,5,235.99,0.145,0.0928,nn,nn00434264,2014-01-13T23:32:12.000Z,"30km SW of Smith Valley, Nevada",earthquake
2014-01-11T01:26:02.797Z,38.7777,-118.0449,16,0.9,ml,4,219,0.274,,nn,nn00433908,2014-01-13T16:22:42.278Z,"14km SW of Gabbs, Nevada",earthquake
2014-01-11T01:14:51.700Z,35.8835,-120.4327,10.3,1.2,Md,,68.4,0.01796631,0.07,nc,nc72140246,2014-01-11T02:30:03.727Z,"25km NNW of Shandon, California",earthquake
2014-01-11T00:59:46.700Z,38.819,-122.8173,3.7,0.4,Md,,169.2,0.00898315,0.02,nc,nc72140231,2014-01-11T01:01:25.483Z,"7km NW of The Geysers, California",earthquake
2014-01-11T00:47:42.048Z,39.6584,-119.6977,11.0004,0.37,ml,5,151.67,0.114,0.0865,nn,nn00433917,2014-01-11T03:04:49.000Z,"1km NE of Spanish Springs, Nevada",earthquake
2014-01-11T00:47:08.600Z,38.8258,-122.833,1.5,0.9,Md,,162,0,0.02,nc,nc72140226,2014-01-11T00:48:45.445Z,"8km NW of The Geysers, California",earthquake
2014-01-11T00:47:06.000Z,32.898,-116.592,16.5,1.1,Ml,16,75.6,0.14373045,0.17,ci,ci11412722,2014-01-11T01:40:48.229Z,"5km NNE of Descanso, California",earthquake
2014-01-11T00:38:06.500Z,36.1947,-121.7358,5.8,1.6,Md,,223.2,0.04491576,0.07,nc,nc72140221,2014-01-11T01:49:04.260Z,"34km S of Carmel Valley Village, California",earthquake
2014-01-11T00:37:20.000Z,64.96,-147.4493,0,1.5,ml,,,,0.67,ak,ak11040555,2014-01-11T00:55:11.226Z,"18km NE of Fairbanks, Alaska",earthquake
2014-01-10T23:41:20.000Z,63.6549,-149.7281,100,1.4,ml,,,,0.97,ak,ak11039538,2014-01-10T23:54:17.407Z,"43km WSW of Healy, Alaska",earthquake
2014-01-10T23:39:31.000Z,62.7373,-142.7366,20.4,0.9,ml,,,,0.56,ak,ak11114124,2014-01-15T02:55:33.802Z,"67km S of Tok, Alaska",earthquake
2014-01-10T23:31:28.000Z,60.0695,-141.6899,2.3,1.7,ml,,,,1.07,ak,ak11039530,2014-01-10T23:36:30.321Z,"41km E of Cape Yakataga, Alaska",earthquake
2014-01-10T23:29:48.200Z,38.8167,-122.8262,3,1.3,Md,,75.6,0.00898315,0.02,nc,nc72140206,2014-01-11T04:01:03.858Z,"7km NW of The Geysers, California",earthquake
2014-01-10T23:27:37.300Z,6.1934,126.0141,144.85,4.5,mb,,55,0.971,0.76,us,usc000m0rk,2014-01-10T23:47:54.000Z,"25km SW of Pondaguitan, Philippines",earthquake
2014-01-10T23:21:06.901Z,39.6598,-119.6953,10.79,0.63,ml,6,151.52,0.116,0.0907,nn,nn00433858,2014-01-11T04:35:29.000Z,"1km NE of Spanish Springs, Nevada",earthquake
2014-01-10T23:13:46.100Z,38.8115,-122.8187,3.6,0.9,Md,,100.8,0.00898315,0.02,nc,nc72140196,2014-01-11T00:06:05.057Z,"6km NW of The Geysers, California",earthquake
2014-01-10T23:13:27.600Z,38.8112,-122.8187,3.4,1.2,Md,,97.2,0.00898315,0.03,nc,nc72140191,2014-01-11T03:28:05.199Z,"6km NW of The Geysers, California",earthquake
2014-01-10T23:09:40.000Z,60.6282,-137.6887,5.7,1.4,ml,,,,0.36,ak,ak11114121,2014-01-15T02:55:32.533Z,"16km SW of Haines Junction, Canada",earthquake
2014-01-10T23:05:42.130Z,39.2798,-117.182,5.13,1.54,ml,5,241,0.682,0.08,nn,nn00433850,2014-01-10T23:10:12.571Z,"25km SSW of Austin, Nevada",earthquake
2014-01-10T22:46:38.200Z,33.1983,-115.6375,12.7,1.3,Ml,10,266.4,0.01796631,0.27,ci,ci11412714,2014-01-11T01:35:58.152Z,"11km WSW of Niland, California",earthquake
2014-01-10T22:39:41.400Z,46.6245,-119.8112,2.8,1,Md,,93.6,0.03593261,0.2,uw,uw60667707,2014-01-10T23:39:41.263Z,"10km SE of Desert Aire, Washington",earthquake
2014-01-10T22:36:44.315Z,39.6624,-119.6946,10.4598,0,ml,3,176.67,0.213,0.0323,nn,nn00433951,2014-01-11T04:30:59.000Z,"1km NE of Spanish Springs, Nevada",earthquake
2014-01-10T22:27:00.563Z,39.6588,-119.695,12.1879,0.47,ml,6,152,0.116,0.107,nn,nn00433856,2014-01-14T20:44:04.984Z,"1km NE of Spanish Springs, Nevada",earthquake
2014-01-10T22:22:31.700Z,35.752,-97.478,6.8,2.1,ml,,,,0.46,us,usc000m0uz,2014-01-11T08:40:47.000Z,"11km N of Edmond, Oklahoma",earthquake
2014-01-10T22:22:23.308Z,39.6591,-119.6965,10.8967,0.24,ml,5,151.66,0.115,0.0925,nn,nn00433950,2014-01-11T04:30:56.000Z,"1km NE of Spanish Springs, Nevada",earthquake
2014-01-10T22:14:54.900Z,49.4607,-120.5085,0,2.3,Md,,212.4,0.60187124,0.42,uw,uw60667702,2014-01-10T23:36:30.864Z,"0km NNE of Princeton, Canada",quarry
2014-01-10T22:08:24.000Z,59.986,-152.9189,4.9,2,ml,,,,0.63,ak,ak11038523,2014-01-10T22:12:52.738Z,"56km S of Redoubt Volcano, Alaska",earthquake
2014-01-10T22:03:58.000Z,61.2157,-150.6273,42.9,1.2,ml,,,,0.56,ak,ak11038522,2014-01-10T22:07:38.236Z,"39km W of Anchorage, Alaska",earthquake
2014-01-10T21:48:26.000Z,61.5987,-146.2539,22.5,1.3,ml,,,,0.41,ak,ak11114118,2014-01-15T02:55:29.916Z,"52km N of Valdez, Alaska",earthquake
2014-01-10T21:48:16.154Z,38.5774,-118.4421,8.9519,2.16,ml,16,65.62,0.081,0.1215,nn,nn00433837,2014-01-11T00:58:24.000Z,"16km ENE of Hawthorne, Nevada",earthquake
2014-01-10T21:45:55.860Z,-20.3928,172.3983,45.43,4.6,mb,,103,4.672,0.78,us,usc000m0nc,2014-01-10T22:22:56.000Z,"225km N of Ile Hunter, New Caledonia",earthquake
2014-01-10T21:40:47.000Z,61.2542,-151.9781,87.1,1.2,ml,,,,0.38,ak,ak11114117,2014-01-15T02:55:29.103Z,"73km NNW of Nikiski, Alaska",earthquake
2014-01-10T21:30:32.000Z,60.9575,-151.6205,74.6,1.1,ml,,,,0.23,ak,ak11114116,2014-01-15T02:55:28.269Z,"34km NNW of Nikiski, Alaska",earthquake
2014-01-10T21:24:16.800Z,38.8013,-122.8162,3.3,0.9,Md,,115.2,0.00898315,0.02,nc,nc72140171,2014-01-10T21:25:54.898Z,"5km WNW of The Geysers, California",earthquake
2014-01-10T21:20:57.100Z,47.1578,-121.8017,0,1,Md,,151.2,0.04491576,0.12,uw,uw60667697,2014-01-10T23:33:29.538Z,"15km ESE of Enumclaw, Washington",quarry
2014-01-10T21:14:01.083Z,39.6629,-119.6926,11.8085,0.26,ml,3,176.59,0.214,0.0273,nn,nn00433949,2014-01-11T04:26:34.446Z,"1km NE of Spanish Springs, Nevada",earthquake
2014-01-10T21:11:58.370Z,39.6649,-119.6937,10.7037,0.21,ml,3,175.52,0.214,0.0227,nn,nn00433948,2014-01-11T04:26:27.464Z,"2km NNE of Spanish Springs, Nevada",earthquake
2014-01-10T21:08:23.000Z,61.1416,-152.0034,93.7,1.4,ml,,,,0.46,ak,ak11114115,2014-01-15T02:55:25.629Z,"63km NW of Nikiski, Alaska",earthquake
2014-01-10T21:05:41.700Z,38.8192,-122.7918,3.4,1.2,Md,,57.6,0.00898315,0.02,nc,nc72140166,2014-01-11T01:18:05.918Z,"5km W of Cobb, California",earthquake
2014-01-10T20:50:19.713Z,36.904,-114.6896,0,1.42,ml,9,284,0.579,,nn,nn00433826,2014-01-13T16:05:38.354Z,"26km NNW of Moapa Town, Nevada",earthquake
2014-01-10T20:46:45.300Z,38.8213,-122.8115,3.5,1.6,Md,,61.2,0,0.02,nc,nc72140156,2014-01-11T00:30:08.788Z,"6km NW of The Geysers, California",earthquake
2014-01-10T20:40:15.900Z,38.7882,-122.7788,3.6,0.5,Md,,104.4,0.00898315,0.02,nc,nc72140151,2014-01-10T21:48:05.106Z,"2km WNW of The Geysers, California",earthquake
2014-01-10T20:34:22.000Z,62.1652,-150.138,19,0.9,ml,,,,0.47,ak,ak11114112,2014-01-15T02:55:24.407Z,"14km W of Y, Alaska",earthquake
